,flight_AD,flight_datetime,flight_AL_Synchron_code,flight_number,flight_ID,flight_terminal_#,flight_AP,flight_AC_Synchron_code,flight_AC_PAX_capacity_total,flight_PAX,Aircraft_Stand
1074,A,"17.08.2019 2:45",FV,6152,D,3,SIP,77W,457,454,11
1075,D,"17.08.2019 19:50",FV,6285,D,3,PKC,77W,457,428,44
1076,A,"17.08.2019 15:55",FV,6286,D,3,PKC,77W,457,451,6
1077,D,"17.08.2019 18:30",FV,6287,D,3,KHV,77W,457,445,9
1078,A,"17.08.2019 14:50",FV,6298,D,3,KHV,77W,457,452,11
1079,A,"17.08.2019 12:30",FV,6288,D,3,KHV,74E,447,445,8
1080,D,"17.08.2019 21:05",FV,6297,D,3,KHV,74E,447,444,7
1081,D,"17.08.2019 14:05",RL,7505,I,2,NBE,77W,492,444,56
1082,D,"17.08.2019 3:30",RL,7701,I,2,AYT,77W,492,490,57
1083,D,"17.08.2019 10:35",RL,7703,I,2,AYT,77W,492,394,46
1084,A,"17.08.2019 18:30",RL,7704,I,2,AYT,77W,492,394,54
1085,D,"17.08.2019 15:45",RL,7705,I,2,AYT,77W,492,486,47
1086,A,"17.08.2019 23:50",RL,7706,I,2,AYT,77W,492,489,49
1087,D,"17.08.2019 13:40",RL,7525,I,2,GZP,752,224,224,60
1088,A,"17.08.2019 22:00",RL,7526,I,2,GZP,752,224,222,78
1089,D,"17.08.2019 3:05",RL,7543,I,2,DLM,752,224,221,51
1090,A,"17.08.2019 11:15",RL,7544,I,2,DLM,752,224,220,77
1091,A,"17.08.2019 18:05",HU,7985,I,5,PEK,333,292,280,42
1092,D,"17.08.2019 19:55",HU,7986,I,5,PEK,333,292,269,45
1093,D,"17.08.2019 2:50",ZF,9007,I,2,AYT,77W,531,425,77
1094,A,"17.08.2019 23:30",ZF,9010,I,2,AYT,77W,531,425,60
